"id";"r1";"r2";"r3";"dist1"
"119877";"1022384";"-14.9876";"5.17515";"0.175588389"
"342147";"2412888";"-14.9728";"4.82646";"0.175658679"
"18331";"5470530";"-14.9314";"5.16264";"0.176515522"
"353655";"2001861";"-15.1295";"5.12012";"0.176632569"
"16504";"2886206";"-15.1521";"5.09041";"0.176941736"
"351601";"1115742";"-15.0806";"5.15788";"0.177263799"
"76326";"3839962";"-14.8217";"4.99661";"0.178332224"
"270358";"4626693";"-15.1314";"5.12079";"0.178483008"
"316684";"4500301";"-14.9875";"4.82142";"0.179016944"
"181155";"1979895";"-14.9455";"5.17087";"0.179351072"
"342681";"3219271";"-14.8315";"4.93855";"0.17935538"
"200166";"4140144";"-14.9094";"5.15527";"0.179769666"
"28966";"4969836";"-14.9903";"4.81984";"0.18042094"
"30660";"5959629";"-15.1548";"4.90411";"0.182093196"
"155538";"5845094";"-14.8622";"4.8806";"0.182332663"
"302996";"4956393";"-14.8435";"4.90615";"0.182483075"
"94602";"3419822";"-15.1833";"5.00532";"0.183377186"
"285954";"1144421";"-14.9189";"4.83553";"0.183378273"
"243954";"3081163";"-14.8611";"4.8801";"0.183491744"
"310226";"2191177";"-14.9576";"4.82114";"0.183816919"
"77577";"4901826";"-14.9211";"4.83386";"0.183923108"
"23080";"3133396";"-15.1605";"4.90961";"0.184202612"
"74135";"3926305";"-15.1704";"5.07033";"0.184343345"
"17555";"3867926";"-14.8204";"5.04491";"0.185129868"
"183611";"1035415";"-14.831";"4.92432";"0.185171441"
"303274";"2194243";"-14.9212";"4.83169";"0.185843203"
"303906";"6010436";"-15.135";"5.12804";"0.186062467"
"33130";"4776610";"-14.9414";"4.82336";"0.186106554"
"221403";"5521145";"-15.0252";"4.8154";"0.186312104"
"299927";"4354392";"-15.0266";"4.81477";"0.187130203"
"75132";"1291308";"-14.8128";"4.99275";"0.187340339"
"53763";"2688261";"-14.974";"5.18585";"0.187659859"
"298156";"5622548";"-15.0442";"4.81695";"0.18831076"
"105293";"2894716";"-15.1194";"5.14594";"0.18855992"
"188597";"5219269";"-14.8126";"4.97904";"0.188568506"
"86079";"2099976";"-14.8233";"4.93347";"0.188809774"
"145329";"5953849";"-15.1889";"5.00423";"0.188947355"
"7745";"2722687";"-15.1276";"5.14079";"0.190009432"
"300306";"3836079";"-15.0058";"4.80969";"0.190398362"
"20201";"2900732";"-14.9228";"5.17408";"0.190430267"
"323826";"2322759";"-14.9439";"5.18326";"0.191654475"
"140622";"5760574";"-15.1909";"4.97863";"0.192092392"
"305257";"5467475";"-15.1738";"5.0828";"0.192515662"
"127728";"2879838";"-14.9248";"4.82275";"0.192542469"
"291626";"2895367";"-15.1906";"5.02842";"0.192707178"
"86006";"1126169";"-14.8684";"4.85859";"0.19317181"
"126930";"4865890";"-14.8085";"5.02716";"0.193416431"
"256918";"4732104";"-15.0856";"4.82629";"0.193655684"
"300021";"4716903";"-14.9822";"4.80641";"0.194406605"
"128324";"4565495";"-14.8905";"4.83927";"0.194484917"
"213643";"1061611";"-14.9974";"5.19498";"0.194997334"
"276997";"2772482";"-14.9952";"5.19527";"0.195328986"
"113419";"5666701";"-14.8671";"5.14344";"0.195543968"
"134080";"4418285";"-15.0453";"5.19052";"0.195831459"
"279731";"1004511";"-15.085";"4.82275";"0.196577116"
"57503";"5223174";"-15.1736";"4.90734";"0.196781187"
"246125";"2871613";"-15.1644";"4.89172";"0.19685507"
"194076";"2966831";"-14.8028";"5.00876";"0.197394472"
"212681";"1256032";"-14.806";"4.9632";"0.197459464"
"359581";"2412363";"-14.8512";"4.86939";"0.197990939"
"215421";"3510134";"-15.0789";"4.81702";"0.199265879"
"290767";"3125021";"-15.0314";"5.197";"0.199486741"
"230213";"5828076";"-14.8018";"4.9747";"0.199808233"
"96900";"5454304";"-14.9493";"5.19378";"0.200302717"
"312410";"4633892";"-14.9254";"4.81354";"0.200829509"
"107787";"4879707";"-14.7992";"5.00817";"0.200966139"
"77362";"1027673";"-14.9534";"5.19563";"0.201103597"
"254909";"4612300";"-15.1816";"5.08752";"0.20158946"
"161710";"5138274";"-14.9193";"5.18498";"0.201816973"
"210337";"3975514";"-15.1335";"4.84808";"0.202242272"
"35349";"3430712";"-14.8653";"4.84719";"0.203703181"
"339834";"3804382";"-15.1604";"4.87353";"0.204261648"
"292346";"3566196";"-15.201";"5.03675";"0.204331991"
"227776";"3631006";"-14.7997";"4.95859";"0.204535762"
"238776";"4040482";"-14.9089";"4.8163";"0.205048531"
"11973";"1409060";"-15.1643";"5.12429";"0.206015762"
"285470";"2299188";"-14.8908";"4.82481";"0.206436857"
"50058";"5791019";"-15.199";"5.05718";"0.207052052"
"77017";"2935687";"-14.8359";"4.87281";"0.2076201"
"249203";"2085457";"-14.7924";"5.01229";"0.207963468"
"333416";"4779509";"-14.9247";"5.19443";"0.208502074"
"117650";"3343827";"-14.7944";"4.96438";"0.208662753"
"260914";"4951290";"-14.928";"4.80356";"0.2092192"
"256435";"5490140";"-14.8343";"5.12902";"0.21000631"
"222150";"3373315";"-14.9586";"4.794";"0.210118919"
"81723";"1103980";"-15.1245";"5.16947";"0.210286307"
"242087";"2574702";"-14.7958";"5.05075";"0.210411983"
"200015";"2658231";"-15.0697";"4.80032";"0.211495136"
"47939";"4210737";"-14.8436";"4.85761";"0.211508563"
"96232";"3333048";"-15.046";"4.79354";"0.211522414"
"159560";"2574435";"-15.0329";"5.20932";"0.211889765"
"272325";"3982619";"-14.8277";"5.12363";"0.212065242"
"145956";"1014051";"-15.0616";"5.20301";"0.212149994"
"85498";"3147483";"-14.8081";"5.09146";"0.212580671"
"157047";"1299734";"-15.1349";"4.83503";"0.213103522"
"168317";"3492964";"-14.7897";"4.96408";"0.21334558"
"198005";"3051385";"-14.8574";"5.15996";"0.214294101"
"78913";"2301324";"-15.16";"5.14262";"0.214337268"
"287146";"3291767";"-14.9647";"5.21162";"0.214543968"
"200317";"2013585";"-14.8517";"4.84485";"0.214626216"
"106282";"3298152";"-14.9921";"4.78521";"0.214935232"
"145609";"3616456";"-14.9962";"4.78493";"0.215103568"
"110925";"3733204";"-15.2129";"5.03077";"0.215112071"
"278685";"4534605";"-15.2132";"5.03005";"0.215307321"
"285684";"5418276";"-15.2141";"4.97654";"0.215381479"
"168976";"5273659";"-15.2021";"4.92502";"0.215560688"
"301825";"3057624";"-14.821";"4.87913";"0.2159874"
"111693";"2516982";"-14.9778";"5.21497";"0.216113259"
"224067";"3622061";"-14.8019";"5.08639";"0.216117658"
"132371";"4079517";"-15.2051";"4.9313";"0.216300023"
"204011";"1722742";"-14.797";"5.0792";"0.217902822"
"271181";"3147057";"-14.9968";"5.21879";"0.2188134"
"309699";"2747170";"-15.0795";"5.20392";"0.218868948"
"315973";"2720956";"-15.1401";"5.16856";"0.219181394"
"166245";"2098962";"-14.8315";"4.85915";"0.219615511"
"132093";"1832524";"-15.0114";"4.78038";"0.219915676"
"213974";"1497313";"-15.1918";"4.89166";"0.220283444"
"199793";"2174958";"-15.149";"5.16388";"0.221489626"
"202057";"3557684";"-15.2154";"5.05242";"0.221686753"
"6276";"3950080";"-14.7783";"4.99379";"0.221786957"
"143430";"2496224";"-15.1869";"5.12005";"0.222134222"
"336484";"5013733";"-15.202";"4.90631";"0.222669747"
"23667";"2568388";"-14.8192";"5.13013";"0.222760986"
"103802";"2029410";"-15.159";"4.84394";"0.222790762"
"173020";"5347863";"-15.189";"5.11803";"0.222827469"
"22866";"2190607";"-15.066";"4.78605";"0.223898643"
"164343";"5563280";"-14.9515";"5.21881";"0.224120651"
"255484";"5603136";"-14.8847";"4.80774";"0.224182956"
"232891";"2238361";"-14.7803";"4.95152";"0.224985334"
"235167";"5284308";"-14.8539";"4.82826";"0.225476911"
"120683";"1331353";"-15.0268";"4.77591";"0.225686881"
"275375";"5179020";"-15.2223";"5.04291";"0.226403529"
"225484";"4701133";"-14.9096";"5.20837";"0.227134799"
"333922";"5357937";"-14.8807";"4.80655";"0.227278227"
"6279";"1892070";"-14.8534";"4.82586";"0.227631939"
"124055";"2705946";"-14.8439";"4.83423";"0.22769915"
"206515";"5715598";"-14.8183";"4.86267";"0.227759564"
"340125";"2440123";"-14.9559";"4.77646";"0.227848506"
"134170";"1101925";"-14.7797";"4.94015";"0.228285156"
"271761";"4867967";"-14.826";"4.85163";"0.228669318"
"100919";"5350617";"-14.7918";"5.09721";"0.22977603"
"58290";"5902756";"-14.9411";"4.77767";"0.22999965"
"126978";"4474075";"-14.7797";"4.93098";"0.23085894"
"85701";"4995780";"-15.1687";"4.84153";"0.23145719"
"184511";"5837948";"-15.1805";"4.85509";"0.231471722"
"105990";"1134383";"-15.1218";"4.80301";"0.231603757"
"283442";"4756030";"-14.7928";"5.1037";"0.231701381"
"107488";"1613177";"-14.9407";"5.22496";"0.232644561"
"347659";"3203729";"-14.8898";"4.79505";"0.232698394"
"323600";"2406057";"-14.8252";"5.1537";"0.232763249"
"120112";"4404786";"-15.1468";"5.18143";"0.233381844"
"275815";"1828558";"-14.8897";"4.79232";"0.235153296"
"53441";"3142931";"-14.7746";"5.0671";"0.235175615"
"29298";"2459042";"-14.7723";"4.93882";"0.235775916"
"4088";"4522040";"-14.8766";"5.20206";"0.236761069"
"337044";"4395773";"-14.938";"4.77112";"0.237128772"
"281236";"4895759";"-14.7633";"4.98449";"0.23720761"
"182721";"5081680";"-14.8764";"5.20276";"0.237462792"
"317741";"5442940";"-15.1186";"4.79414";"0.237580091"
"320204";"5259473";"-15.2361";"4.97282";"0.237659341"
"245890";"4622222";"-14.8218";"4.84268";"0.23770743"
"65239";"4060140";"-15.0328";"4.76449";"0.237783095"
"47231";"2071618";"-14.924";"4.7744";"0.238057472"
"335958";"2027360";"-15.2307";"5.05879";"0.238073002"
"207270";"4865440";"-15.2381";"4.99874";"0.238103334"
"48432";"3845112";"-15.0094";"4.76189";"0.238295472"
"131257";"2461306";"-15.0305";"4.76359";"0.238369331"
"987";"5782100";"-14.7984";"5.12745";"0.238507993"
"102610";"1952253";"-14.7619";"4.98597";"0.238512999"
"222859";"5180720";"-14.7658";"4.95411";"0.238653582"
"350796";"1798626";"-14.8074";"4.85761";"0.23951967"
"5944";"3985852";"-14.9963";"4.75959";"0.240438471"
"271899";"1320137";"-15.2406";"4.99619";"0.240630165"
"267183";"3261544";"-15.1942";"4.85708";"0.241121891"
"238551";"2196163";"-15.0748";"5.22934";"0.241229923"
"341511";"4315359";"-14.7982";"5.13223";"0.241263368"
"347657";"5046024";"-15.0631";"4.76713";"0.241267584"
"209231";"3008714";"-14.7694";"5.07171";"0.241492617"
"58983";"4009373";"-14.8913";"4.78435";"0.24149661"
"184072";"4274175";"-15.2079";"4.87687";"0.241626586"
"97939";"3883044";"-14.7625";"4.95488";"0.241747936"
"330296";"4329373";"-15.1301";"4.79564";"0.242258167"
"207070";"3771830";"-14.8534";"5.19292";"0.242300818"
"301354";"3864056";"-15.1675";"4.82416";"0.242849656"
"142288";"1433980";"-15.1214";"4.7892";"0.243258299"
"347961";"3340546";"-14.7853";"4.88517";"0.243478991"
"32753";"1647371";"-14.7562";"4.99796";"0.243808535"
"336703";"5477089";"-15.2075";"4.87173";"0.243945574"
"328624";"4434914";"-14.8434";"5.1877";"0.244448052"
"137016";"2157356";"-14.7775";"4.8983";"0.244640839"
"254814";"3258080";"-15.231";"4.91937";"0.244667523"
"32501";"5461729";"-15.1087";"5.22014";"0.245514378"
"256220";"4122696";"-14.9824";"4.7549";"0.245731093"
"7556";"1607224";"-14.874";"5.21104";"0.245792355"
"165485";"4322422";"-15.0835";"4.7681";"0.246474867"
"222799";"2488072";"-14.7589";"4.94875";"0.246486861"
"8631";"1066581";"-14.9784";"4.75445";"0.2464982"
"242293";"3444493";"-15.2463";"4.9764";"0.24742807"
"348950";"1071218";"-14.7971";"5.14236";"0.247860403"
"195195";"1022465";"-15.0646";"5.24017";"0.24870623"
"281524";"5585518";"-14.815";"5.16675";"0.249059355"
"331631";"3634527";"-15.0471";"4.75521";"0.249280072"
"28173";"3231131";"-15.0313";"5.2476";"0.249570531"
"11209";"4025832";"-14.8279";"5.18099";"0.249751457"
"272787";"4418765";"-14.9772";"5.25021";"0.25124666"
"260486";"5572466";"-14.9844";"4.74917";"0.251314641"
"207738";"3706016";"-14.751";"4.965";"0.251447808"
"48689";"3003825";"-14.9386";"5.24392";"0.251529176"
"138938";"4335679";"-14.8863";"4.77546";"0.251686117"
"91902";"4320738";"-15.2456";"5.05637";"0.251985986"
"289431";"1916704";"-15.0673";"4.75704";"0.252108809"
"303189";"1401379";"-14.9709";"4.74949";"0.252194508"
"61559";"2363191";"-14.872";"4.78257";"0.252308947"
"48025";"4968538";"-14.8499";"4.79663";"0.25276346"
"174953";"1163503";"-14.7584";"4.92474";"0.253050642"
"121152";"3330842";"-14.8665";"5.21525";"0.253288003"
"148470";"4072904";"-14.9748";"4.74778";"0.253475775"
"207613";"2340948";"-14.7649";"4.9036";"0.254096379"
"191844";"3483068";"-14.7801";"4.87237";"0.25425465"
"98856";"5724126";"-14.7505";"4.95089";"0.254287322"
"243180";"2385301";"-14.7459";"4.9887";"0.254351135"
"273833";"1385641";"-14.7556";"5.07112";"0.254537648"
"137261";"2552412";"-14.7709";"5.11119";"0.254656683"
"304135";"3698982";"-15.1584";"4.8006";"0.254658438"
"320281";"4576191";"-15.0237";"4.7459";"0.25520286"
"235944";"2515951";"-14.752";"5.06187";"0.25560105"
"356928";"1727865";"-15.2439";"4.9224";"0.255947202"
"72618";"4752668";"-14.7882";"5.14388";"0.256048227"
"112598";"2511363";"-15.1239";"4.77471";"0.257112415"
"22437";"5730568";"-15.2505";"5.06067";"0.257742311"
"61252";"3612708";"-15.1098";"4.76669";"0.257855766"
"322746";"4090266";"-15.1461";"4.78724";"0.25809306"
"65152";"5399739";"-15.163";"4.79932";"0.258537159"
"248548";"5165324";"-14.7638";"5.10647";"0.259087439"
"323892";"5972435";"-15.1282";"5.22581";"0.259664006"
"349755";"5438191";"-15.1309";"5.22483";"0.260160218"
"259568";"5517658";"-15.1525";"4.78872";"0.260567627"
"9413";"3259849";"-14.9293";"5.25101";"0.260776744"
"324698";"1604174";"-15.2384";"5.10655";"0.261127292"
"323778";"5789112";"-15.1747";"5.19471";"0.261595249"
"208779";"2833343";"-14.8744";"4.77034";"0.261761486"
"67602";"4973762";"-14.7477";"5.07091";"0.262075405"
"80102";"4784420";"-15.1334";"4.77395";"0.262476975"
"82511";"4679380";"-15.0277";"4.73824";"0.263221556"
"230960";"5999514";"-14.8015";"4.82677";"0.263459452"
"249004";"5995805";"-14.7741";"4.86365";"0.263860062"
"271356";"2383970";"-14.9363";"4.74387";"0.263932315"
"150800";"5890040";"-14.7453";"4.93018";"0.264096426"
"260929";"3325294";"-14.7797";"5.14592";"0.264243706"
"18951";"2744862";"-14.8159";"5.18963";"0.264295946"
"322734";"4813227";"-15.2555";"4.9323";"0.26431712"
"19982";"1311618";"-15.1865";"4.81242";"0.264515607"
"230699";"5906893";"-14.7908";"4.83792";"0.264640447"
"127039";"1310400";"-14.9252";"4.74582";"0.264957567"
"165626";"4647224";"-15.0752";"4.74568";"0.26520502"
"53296";"2205672";"-15.1109";"4.75798";"0.266218877"
"310524";"1230681";"-14.8357";"4.79018";"0.266493757"
"193860";"2406753";"-14.7787";"5.14941";"0.267015052"
"234444";"2644372";"-15.2262";"5.14317";"0.267701492"
"283583";"4727641";"-15.2543";"4.9153";"0.268034662"
"180289";"2414684";"-14.8344";"4.78895";"0.268263793"
"60208";"1586070";"-15.0522";"4.73668";"0.268444151"
"54487";"2021146";"-15.2405";"5.12014";"0.268837999"
"157552";"3014489";"-14.9915";"4.73109";"0.269044305"
"80459";"2982166";"-15.2686";"4.98034";"0.269318539"
"202594";"1840587";"-14.7966";"4.82293";"0.269676371"
"240246";"5343106";"-14.7312";"5.02315";"0.269795038"
"92288";"4277915";"-14.7577";"4.88038";"0.270218864"
"237475";"3532945";"-15.1009";"4.74861";"0.270883263"
"273641";"5178196";"-15.1983";"4.81448";"0.271552132"
"58742";"4468002";"-14.9795";"5.27085";"0.271624691"
"77980";"2084619";"-14.7522";"4.88842";"0.271762647"
"50871";"3819216";"-15.0859";"4.74204";"0.271886321"
"288981";"4921525";"-14.9835";"4.7285";"0.272000919"
"243760";"4902695";"-14.7325";"4.94591";"0.272913866"
"321288";"3160399";"-14.7862";"5.16974";"0.272987376"
"316890";"2730169";"-15.1853";"4.79935";"0.273123621"
"281234";"4547328";"-14.7832";"4.83278";"0.273796947"
"132637";"3917159";"-15.0237";"4.72637";"0.27465445"
"335215";"5991188";"-15.1901";"4.8016";"0.27477367"
"63154";"3549737";"-14.7775";"4.83833";"0.275033523"
"10196";"1656175";"-14.8814";"5.24857";"0.275414242"
"307272";"3041228";"-14.9386";"5.26879";"0.275713663"
"224928";"4260338";"-14.803";"4.806";"0.276486889"
"210666";"1021456";"-14.87";"5.24409";"0.276550046"
"193604";"4771265";"-14.7811";"5.16917";"0.276650861"
"125438";"4275474";"-14.7918";"5.18305";"0.277226518"
"177820";"1965706";"-14.801";"4.80692";"0.277274028"
"70532";"3070895";"-15.1198";"5.25011";"0.277321207"
"71822";"1387897";"-15.277";"4.97921";"0.277779092"
"342556";"4226777";"-14.7648";"4.8516";"0.278103578"
"271854";"4404438";"-14.9931";"5.27825";"0.278335539"
"229990";"4298372";"-14.9194";"5.26694";"0.27884283"
"268045";"1550499";"-14.8057";"5.20018";"0.278970469"
"310959";"2262745";"-15.2732";"5.0576";"0.279206017"
"286950";"3865719";"-15.2629";"5.09438";"0.279327754"
"277437";"4801303";"-14.7257";"5.05408";"0.279580286"
"22721";"2354137";"-14.8905";"4.74244";"0.279870334"
"124676";"5385437";"-14.7207";"4.97956";"0.280046931"
"99268";"6015505";"-15.156";"4.76735";"0.280110733"
"133433";"4252222";"-14.7215";"4.96821";"0.280308498"
"114683";"2371717";"-15.2395";"5.14565";"0.28031085"
"179730";"4907185";"-14.7215";"4.96697";"0.280451833"
"113788";"5473968";"-14.7288";"4.92787";"0.280628183"
"99878";"5571041";"-14.7935";"4.80985";"0.280712081"
"65713";"1811944";"-15.1324";"4.75203";"0.281102972"
"245776";"1052016";"-14.7263";"5.06479";"0.281263994"
"216655";"4646682";"-15.2171";"5.17982";"0.281900057"
"49126";"5387532";"-15.1685";"4.77344";"0.282350285"
"314574";"2052319";"-15.0847";"5.26943";"0.282429841"
"356729";"2356075";"-14.7172";"5.0003";"0.282800159"
"250618";"4617036";"-15.273";"4.92599";"0.282854168"
"9110";"4553008";"-14.7237";"4.9371";"0.283369194"
"26589";"3379951";"-15.1355";"5.24901";"0.283489383"
"131327";"5530065";"-15.094";"5.26844";"0.28442228"
"329714";"5179721";"-14.7417";"5.11996";"0.28479693"
"47040";"2809946";"-15.1741";"5.22581";"0.285133243"
"31620";"3515904";"-15.2536";"4.86956";"0.285179862"
"214081";"5694925";"-14.884";"4.73935";"0.285297078"
"293818";"5596102";"-14.9543";"5.28184";"0.28552106"
"39174";"1567851";"-14.737";"4.88749";"0.286055065"
"338851";"5706550";"-14.9585";"4.71675";"0.286274016"
"322917";"4347561";"-14.715";"4.97255";"0.286318883"
"212449";"1599921";"-14.8526";"5.2458";"0.286608444"
"139026";"5610684";"-14.7274";"4.91137";"0.286646188"
"328499";"2489084";"-14.8484";"4.75671";"0.286657608"
"197003";"4704773";"-15.222";"4.81813";"0.286985534"
"177544";"1879848";"-14.795";"4.79885";"0.287204322"
"229124";"1695585";"-14.8242";"4.77276";"0.28730412"
"150818";"2553135";"-15.2363";"5.16386";"0.287554846"
"347701";"5399954";"-14.821";"4.77494";"0.287563912"
"216027";"2098195";"-14.8389";"4.76179";"0.287571233"
"306769";"3632867";"-14.8106";"5.21757";"0.288459815"
"112180";"2035192";"-14.7643";"5.16656";"0.288611718"
"192064";"2304809";"-14.7419";"5.12916";"0.288613783"
"165945";"5188822";"-14.7517";"4.85251";"0.288801299"
"301784";"4401803";"-14.716";"5.05268";"0.288844564"
"138868";"5556264";"-14.762";"5.16629";"0.290338361"
"66854";"1967564";"-14.8286";"5.23442";"0.29039748"
"315477";"4167338";"-14.7781";"5.18736";"0.290419317"
"46375";"1328864";"-14.7116";"4.96266";"0.290807214"
"29200";"1958771";"-15.2";"5.2112";"0.290870143"
"12538";"1683528";"-15.2678";"4.88558";"0.291219464"
"9352";"2629556";"-14.8212";"4.7697";"0.291560508"
"52802";"3418390";"-15.2688";"5.11387";"0.291924334"
"202170";"4608027";"-14.8151";"4.77377";"0.292178067"
"187869";"3269474";"-14.7261";"4.89814";"0.292227086"
"93806";"3641269";"-14.8979";"4.72589";"0.29250761"
"147594";"2765111";"-14.7085";"5.02439";"0.292518584"
"342131";"3474217";"-14.9043";"4.72262";"0.29342487"
"127453";"5126330";"-14.7093";"5.04164";"0.293667124"
"340668";"4528095";"-15.2288";"5.18669";"0.295300857"
"317173";"1951106";"-14.7484";"4.84525";"0.295381317"
"147889";"4715325";"-14.9957";"4.70431";"0.295721264"
"294781";"3759828";"-14.7945";"5.21286";"0.295870968"
"225065";"3002413";"-14.725";"5.10934";"0.295939581"
"193112";"1847816";"-14.842";"5.25029";"0.295988318"
"105376";"2167729";"-14.7094";"5.05726";"0.296187555"
"349940";"2246120";"-15.1717";"4.7585";"0.296315946"
"135085";"2471361";"-15.2603";"5.14178";"0.296407926"
"349313";"5020011";"-15.2065";"5.21351";"0.297033281"
"179921";"2346660";"-14.8868";"5.27479";"0.297193176"
"181592";"3254496";"-14.7655";"4.81734";"0.297245564"
"249358";"1952136";"-14.8784";"4.72831";"0.297660908"
"313163";"5671061";"-14.874";"4.73022";"0.297753671"
"11188";"5009018";"-14.7028";"4.97299";"0.298424832"
"155360";"4584662";"-14.837";"5.25063";"0.298972234"
"247809";"2392487";"-14.77";"4.80817";"0.299497494"
"231845";"5170637";"-14.8973";"4.71864";"0.299517511"
"131613";"3590537";"-15.0646";"5.29262";"0.299665855"
"157847";"4801262";"-15.2393";"4.81956";"0.299704994"
"64490";"4859442";"-15.1837";"5.23691";"0.299786654"
"13339";"3781917";"-14.7454";"4.8416";"0.299852831"
"63432";"4944117";"-14.777";"4.79929";"0.300022506"
"26327";"2843938";"-15.1064";"4.7185";"0.300937219"
"63320";"1753502";"-14.7555";"4.82445";"0.300995104"
"342422";"1653607";"-14.7875";"4.78604";"0.301554525"
